product_id|product_name|category|price
P11847|Reduce|Knowledge|100.44
P11848|Understand|American|60.76
P11849|Care|Magazine|85.43
P11850|Box|Open|232.16
P11851|Deep|Development|132.35
P11852|Play|See|97.17
P11853|Support|Water|369.63
P11854|Administration|Possible|396.43
P11855|Box|Summer|286.05
P11856|Happy|Stuff|379.85
P11857|National|Analysis|91.87
P11858|Level|Between|428.79
P11859|Check|Fly|449.04
P11860|International|Culture|414.36
P11861|Food|Information|260.06
P11862|Those|Have|47.94
P11863|Either|Close|336.28
P11864|Improve|Half|96.47
P11865|Stay|Almost|74.6
P11866|Begin|Degree|165.18
P11867|Happy|Prepare|127.78
P11868|Next|Industry|134.09
P11869|Apply|Seem|121.58
P11870|Owner|My|378.11
P11871|South|Finish|477.25
P11872|Organization|Unit|154.46
P11873|Seem|Change|362.83
P11874|Raise|Effort|10.66
P11875|Bill|Include|328.57
P11876|Seem|Maintain|347.92
P11877|Specific|While|35.75
P11878|Smile|Program|63.52
P11879|Machine|Fall|156.87
P11880|Nature|Grow|205.68
P11881|Accept|Help|253.75
P11882|Quickly|Ten|448.08
P11883|Management|Heavy|353.26
P11884|Ground|As|158.93
P11885|Audience|Other|63.12
P11886|Decide|Trade|458.48
P11887|Final|Another|151.04
P11888|Develop|Well|309.24
P11889|Economy|Drug|113.47
P11890|Wonder|Indeed|71.12
P11891|Available|Always|80.83
P11892|Your|Power|375.13
P11893|Affect|Effort|304.84
P11894|Have|Speak|210.84
P11895|Rule|Present|276.87
P11896|Different|Food|238.06
P11897|Per|Community|271.07
P11898|Less|Window|333.73
P11899|Reach|She|113.11
P11900|International|These|127.5
P11901|Street|Foot|378.6
P11902|Attack|Executive|437.2
P11903|Drop|Use|45.53
P11904|Note|Least|226.14
P11905|Show|Arrive|353.36
P11906|Spend|Help|43.66
P11907|Rise|Contain|284.26
P11908|Personal|Family|35.57
P11909|Music|Wonder|276.09
P11910|Lead|Fire|255.22
P11911|Manage|Politics|288.49
P11912|Great|National|79.18
P11913|Break|Son|167.42
P11914|Learn|Thousand|262.57
P11915|Within|When|62.54
P11916|Interest|Because|106.67
P11917|Cell|Option|293.66
P11918|Through|Role|50.02
P11919|Recognize|Themselves|257.64
P11920|Minute|Month|405.3
P11921|Office|Market|229.45
P11922|Former|Color|259.06
P11923|Newspaper|Traditional|231.12
P11924|Mean|Painting|33.58
P11925|Issue|Final|233.88
P11926|Operation|Nature|404.42
P11927|Change|Begin|363.02
P11928|Us|Story|200.99
P11929|Quickly|Material|409.14
P11930|Area|Local|374.17
P11931|Company|Morning|291.26
P11932|Walk|Off|27.42
P11933|Resource|Left|175.54
P11934|Culture|Wish|36.56
P11935|Security|Music|497.09
P11936|Field|Music|467.62
P11937|Keep|Nothing|39.16
P11938|Film|Budget|467.22
P11939|Quality|Surface|20.71
P11940|Democratic|Decision|207.39
P11941|Pick|Sort|385.64
P11942|Important|Light|384.08
P11943|Factor|Spring|489.27
P11944|Action|Pay|324.71
P11945|Figure|Account|213.08
P11946|Live|Indeed|496.46
P11947|Age|New|194.33
P11948|Security|Chair|435.46
P11949|Firm|Wear|453.85
P11950|Choice|Tree|190.94
P11951|Issue|Method|342.95
P11952|Me|Expert|332.59
P11953|Hospital|Entire|271.95
P11954|Raise|Could|328.5
P11955|Sometimes|Mention|177.15
P11956|Meet|Perhaps|93.34
P11957|Civil|Executive|270.94
P11958|Clearly|Name|266.78
P11959|Fact|Follow|365.29
P11960|Everything|Manage|115.23
P11961|Also|Walk|6.72
P11962|Trip|Protect|16.25
P11963|Young|Little|152.69
P11964|Although|Service|338.38
P11965|Way|Nation|274.5
P11966|Part|Up|268.31
P11967|Writer|Add|412.56
P11968|Civil|Song|127.52
P11969|Eight|Anyone|176.35
P11970|Teach|Among|141.45
P11971|Thing|Draw|469.02
P11972|Film|Author|363.89
P11973|Summer|Pay|60.86
P11974|School|Standard|405.69
P11975|Identify|Go|212.52
P11976|Main|Record|384.2
P11977|Letter|Factor|442.46
P11978|Top|Soon|12.74
P11979|Parent|Organization|107.01
P11980|Break|Lawyer|54.94
P11981|Other|Purpose|21.62
P11982|Government|Decade|300.9
P11983|Person|Believe|353.13
P11984|Again|Side|29.09
P11985|Floor|Station|371.57
P11986|Property|Standard|204.12
P11987|Opportunity|Fund|121.0
P11988|Option|Debate|112.55
P11989|Truth|Writer|432.55
P11990|Fly|Nice|32.94
P11991|Window|Against|254.43
P11992|Like|Ok|148.19
P11993|View|Product|408.81
P11994|Figure|Identify|367.1
P11995|Policy|Inside|162.86
P11996|Pick|How|300.97
P11997|Through|Final|337.9
P11998|They|Score|163.73
P11999|Majority|Series|154.37
P12000|Score|Respond|75.91
P12001|Case|Score|331.81
P12002|Method|Wife|114.42
P12003|Book|Most|153.75
P12004|West|Road|35.17
P12005|Do|What|474.52
P12006|Adult|Animal|440.46
P12007|Outside|Affect|456.23
P12008|Student|Five|314.87
P12009|Camera|Manage|216.46
P12010|Site|Fine|250.33
P12011|Quickly|Soldier|486.28
P12012|Work|Whom|471.09
P12013|Gas|Child|337.31
P12014|Arm|Style|393.97
P12015|Clear|Prove|162.77
P12016|Mouth|How|211.08
P12017|National|But|78.86
P12018|Catch|Want|191.35
P12019|Left|Position|378.44
P12020|Appear|Technology|239.39
P12021|Peace|War|425.42
P12022|According|Hear|153.86
P12023|Tend|Cell|355.25
P12024|Glass|Buy|403.86
P12025|Safe|Toward|457.8
P12026|Next|Food|283.38
P12027|Move|Day|484.05
P12028|Identify|Say|280.86
P12029|Boy|New|71.38
P12030|Husband|Article|125.21
P12031|One|Board|105.65
P12032|Any|Report|325.12
P12033|Traditional|Still|461.5
P12034|Show|Evidence|424.33
P12035|Major|Become|50.77
P12036|Sit|Return|363.67
P12037|House|Evening|99.29
P12038|Join|Various|137.89
P12039|Go|Century|338.47
P12040|Real|Bank|303.45
P12041|Them|And|437.44
P12042|Than|Share|98.14
P12043|World|Never|382.04
P12044|Table|Everything|363.53
P12045|He|Similar|281.63
P12046|Receive|Just|242.3
P12047|Result|Peace|435.39
P12048|Different|Food|169.82
P12049|Bad|And|478.72
P12050|Manager|World|12.59
P12051|Security|Perform|468.89
P12052|Discussion|Child|481.23
P12053|Consumer|Health|63.07
P12054|First|Congress|499.79
P12055|Back|Admit|242.07
P12056|Level|Actually|125.08
P12057|Example|Condition|304.18
P12058|Film|Play|106.23
P12059|Record|Success|457.99
P12060|Majority|Skill|278.28
P12061|Dog|Would|388.88
P12062|Together|Institution|193.43
P12063|Defense|To|269.16
P12064|Purpose|Floor|182.83
P12065|Mouth|Election|134.47
P12066|Million|Consider|258.84
P12067|Wonder|Last|251.15
P12068|Mr|North|53.81
P12069|Vote|Develop|490.75
P12070|According|Choice|237.4
P12071|Claim|Reflect|420.67
P12072|Theory|Section|457.59
P12073|Art|Across|188.5
P12074|Near|Hot|209.9
P12075|National|History|283.45
P12076|Difference|Possible|114.53
P12077|Minute|International|77.23
P12078|Place|Air|134.08
P12079|Policy|Edge|467.71
P12080|Cold|Other|291.68
P12081|People|Practice|211.7
P12082|Page|Upon|80.44
P12083|Certainly|Time|168.28
P12084|High|Our|193.02
P12085|Actually|Little|417.51
P12086|Water|Head|252.15
P12087|Left|Side|329.03
P12088|College|Bag|344.0
P12089|Green|Per|132.38
P12090|Yet|Either|411.69
P12091|Key|Series|483.42
P12092|Fall|Indeed|322.64
P12093|Either|Never|247.84
P12094|Light|Prepare|88.28
P12095|Significant|At|398.51
P12096|Big|Technology|88.79
P12097|Protect|Attack|361.56
P12098|Who|Hold|246.72
P12099|Whom|Region|458.87
P12100|Less|Serious|273.36
P12101|Kitchen|New|322.7
P12102|Serious|Common|34.07
P12103|Admit|Artist|21.74
P12104|Better|Entire|424.12
P12105|News|Man|472.87
P12106|Smile|Natural|335.77
P12107|Week|Week|383.35
P12108|Field|Subject|209.13
P12109|Though|Body|422.06
P12110|Cup|Camera|119.56
P12111|Federal|No|355.05
P12112|Teach|Hair|9.53
P12113|Song|Agree|255.34
P12114|Eye|Walk|189.73
P12115|Name|Get|310.83
P12116|Thing|Choose|335.04
P12117|Join|Thus|310.18
P12118|Score|Network|244.19
P12119|Drive|Capital|246.49
P12120|Gun|Tree|8.27
P12121|Goal|Soldier|278.06
P12122|Move|Cell|10.87
P12123|Scientist|We|267.06
P12124|Which|Always|141.0
P12125|Discover|Child|488.85
P12126|White|Size|13.49
P12127|Product|See|407.51
P12128|Miss|Majority|338.65
P12129|Tv|Consumer|404.05
P12130|Writer|That|455.34
P12131|Woman|Right|57.97
P12132|Western|Evening|52.68
P12133|Police|Specific|78.7
P12134|Feeling|How|100.01
P12135|Shoulder|Trip|265.6
P12136|Deal|Most|408.53
P12137|Source|Real|137.33
P12138|Such|Miss|201.46
P12139|Budget|Scene|189.66
P12140|Thank|Budget|205.98
P12141|Allow|Reveal|284.68
P12142|Front|Plant|495.17
P12143|Green|Matter|116.8
P12144|All|Bad|343.6
P12145|Size|Everybody|424.69
P12146|Herself|Draw|328.6
P12147|Either|Agreement|429.82
P12148|Here|Past|380.99
P12149|Example|Mr|51.28
P12150|Type|Career|192.74
P12151|Ready|Court|278.59
P12152|Action|Lawyer|32.78
P12153|Usually|Type|9.68
P12154|Man|Performance|89.83
P12155|Play|Woman|252.43
P12156|Question|Become|219.79
P12157|So|Hard|393.27
P12158|Base|Imagine|285.1
P12159|Example|Above|429.69
P12160|Word|Tv|52.2
P12161|A|Modern|266.44
P12162|Although|Outside|26.06
P12163|Rule|Especially|109.65
P12164|Computer|Fund|434.72
P12165|Address|Agency|444.34
P12166|Head|Car|240.37
P12167|Full|Already|28.05
P12168|Look|Security|41.8
P12169|Example|Choice|463.16
P12170|Make|Amount|450.16
P12171|Behavior|Radio|283.94
P12172|Yeah|Rise|21.29
P12173|Candidate|Exist|464.74
P12174|Such|Standard|160.67
P12175|Organization|Nature|480.93
P12176|Person|Mother|295.58
P12177|Half|Above|377.37
P12178|Character|I|357.79
P12179|International|Price|202.16
P12180|Sit|Agent|43.08
P12181|Home|End|85.41
P12182|Product|Research|124.03
P12183|No|Student|418.15
P12184|Parent|Network|197.63
P12185|Power|According|448.78
P12186|Hotel|Appear|169.21
P12187|Conference|Concern|379.03
P12188|Bit|My|74.28
P12189|Certain|Smile|494.3
P12190|Election|News|363.46
P12191|Per|Ability|252.89
P12192|Number|True|487.29
P12193|Take|Future|31.58
P12194|Determine|Energy|221.36
P12195|Hotel|Scene|420.14
P12196|Throughout|Mean|173.59
P12197|Including|Sea|385.66
P12198|Off|Process|477.65
P12199|Pm|Political|201.37
P12200|Evening|Foreign|387.91
P12201|Always|Either|19.66
P12202|Religious|Local|140.3
P12203|Idea|Marriage|496.33
P12204|Seem|Few|247.85
P12205|Dinner|Lawyer|181.13
P12206|Thousand|Effort|470.87
P12207|During|So|218.76
P12208|Civil|Visit|341.45
P12209|Green|Worker|332.03
P12210|When|Film|47.42
P12211|Woman|Management|311.21
P12212|Lot|Down|400.04
P12213|Maintain|Card|357.99
P12214|Appear|Generation|45.61
P12215|Factor|Tough|81.34
P12216|Probably|Gun|357.28
P12217|Central|Image|318.78
P12218|Drive|Across|371.13
P12219|Mission|Trip|161.76
P12220|Follow|Right|57.74
P12221|Tax|Find|7.57
P12222|Enjoy|House|157.59
P12223|Could|Peace|183.16
P12224|Each|Feel|138.53
P12225|Wind|Opportunity|70.59
P12226|House|Sure|97.76
P12227|Red|Raise|227.18
P12228|Area|Save|279.6
P12229|Artist|We|206.98
P12230|Language|Style|18.0
P12231|Bring|All|180.19
P12232|Behavior|Majority|51.07
P12233|Physical|Enter|301.03
P12234|Score|Community|165.59
P12235|Perform|Big|195.69
P12236|Type|Along|149.46
P12237|All|Student|196.96
P12238|Involve|Series|46.93
P12239|Political|About|451.06
P12240|But|Wall|453.08
P12241|Want|Measure|489.2
P12242|No|Decision|288.12
P12243|Believe|Interest|88.94
P12244|Stage|Recently|193.46
P12245|Me|Case|73.73
P12246|Approach|Worker|154.06
P12247|Certain|Owner|249.1
P12248|Easy|Present|36.32
P12249|Pretty|Position|220.16
P12250|Camera|Page|213.45
P12251|Right|Animal|244.69
P12252|Develop|Single|43.08
P12253|East|Dark|129.59
P12254|Really|South|127.06
P12255|Deep|My|314.39
P12256|Year|Line|298.93
P12257|Same|Per|101.8
P12258|College|While|57.95
P12259|Century|Step|155.81
P12260|Pressure|Treatment|474.67
P12261|During|Human|169.45
P12262|Gas|Firm|312.0
P12263|Indeed|Thing|403.02
P12264|Police|Participant|168.12
P12265|Social|Power|170.69
P12266|Collection|Hit|408.66
P12267|Should|Personal|430.46
P12268|Situation|Minute|487.24
P12269|Manage|Or|72.38
P12270|Material|Sound|163.73
P12271|Near|Minute|473.9
P12272|Threat|Heavy|104.42
P12273|Role|According|160.52
P12274|Such|Out|482.46
P12275|List|Site|484.52
P12276|Impact|Itself|149.27
P12277|Admit|Guy|349.0
P12278|Cause|Value|248.05
P12279|Industry|Save|290.06
P12280|Exist|Onto|125.0
P12281|Finally|Particularly|191.15
P12282|Thought|Perform|409.16
P12283|Born|Small|199.5
P12284|First|Finish|61.37
P12285|Factor|Story|284.11
P12286|Step|Daughter|298.15
P12287|Good|Identify|275.09
P12288|Price|Program|342.45
P12289|Approach|Anything|277.3
P12290|Theory|Long|476.74
P12291|Within|Hospital|233.5
P12292|Talk|Road|355.64
P12293|Federal|Stuff|222.04
P12294|Should|Chance|149.21
P12295|Base|See|347.95
P12296|Carry|Learn|410.39
P12297|Keep|Ahead|398.85
P12298|Within|Check|207.53
P12299|Source|Long|252.16
P12300|Property|Next|318.5
P12301|Late|Evidence|124.8
P12302|Money|Participant|331.04
P12303|Million|Last|359.04
P12304|Kind|Will|395.59
P12305|Four|Bar|41.61
P12306|Avoid|Thought|495.4
P12307|Across|Small|242.22
P12308|Situation|Claim|203.4
P12309|Help|Appear|255.77
P12310|Country|Down|460.59
P12311|Budget|Inside|347.4
P12312|Run|Bar|274.1
P12313|Require|Exactly|396.41
P12314|Sound|Meeting|182.97
P12315|Let|Way|448.27
P12316|Partner|Special|270.77
P12317|Place|More|320.9
P12318|Wear|Positive|47.07
P12319|People|Technology|385.63
P12320|As|Whether|330.51
P12321|Small|Success|180.73
P12322|Action|Option|325.26
P12323|Picture|Call|26.93
P12324|Month|Tell|491.89
P12325|Avoid|Hair|340.35
P12326|Reason|Way|202.81
P12327|Blue|Three|377.58
P12328|Shake|Decide|483.03
P12329|Plan|Maybe|218.08
P12330|Appear|Do|10.22
P12331|Rest|Cut|133.08
P12332|International|Available|257.78
P12333|Clear|Guess|261.8
P12334|Which|Seven|292.36
P12335|Financial|Image|289.74
P12336|Finally|Money|225.66
P12337|Store|Face|198.61
P12338|Soldier|Miss|387.31
P12339|Available|Test|296.35
P12340|Tough|Everybody|252.73
P12341|Style|Attack|175.76
P12342|Time|Window|17.16
P12343|Single|Music|56.75
P12344|System|Participant|210.91
P12345|Example|Grow|481.06
P12346|There|Base|62.45
P12347|Hope|Bank|470.63
P12348|Artist|And|75.13
P12349|Week|Near|159.39
P12350|Color|Agreement|230.39
P12351|It|Apply|107.4
P12352|Example|Whatever|244.05
P12353|Walk|Cost|240.7
P12354|Tax|Still|221.89
P12355|Conference|Control|349.9
P12356|Attack|Card|162.86
P12357|Necessary|Sound|153.63
P12358|Phone|Center|406.04
P12359|To|Indeed|61.97
P12360|Here|Recent|425.34
P12361|Remain|Require|325.75
P12362|Role|Author|340.18
P12363|Pull|Support|86.36
P12364|Plan|Room|492.03
P12365|Adult|Live|125.74
P12366|Response|Institution|91.35
P12367|Success|Political|84.27
P12368|Sit|Democrat|282.13
P12369|World|Brother|479.44
P12370|Give|Whose|119.77
P12371|Always|Summer|205.5
P12372|Camera|Whole|96.3
P12373|Such|That|322.04
P12374|Student|Property|218.91
P12375|Interesting|Trouble|19.45
P12376|Work|Civil|308.98
P12377|She|Too|102.68
P12378|Paper|Itself|298.14
P12379|Mrs|Long|197.47
P12380|Spring|People|353.84
P12381|Fish|Another|106.86
P12382|Show|Born|377.4
P12383|Available|Identify|405.32
P12384|Plan|Town|35.97
P12385|Word|Beyond|55.37
P12386|Away|Activity|436.63
P12387|Tend|Thing|97.55
P12388|Officer|Air|166.36
P12389|Site|More|231.49
P12390|Building|Long|134.86
P12391|Political|Notice|432.01
P12392|Blue|While|266.22
P12393|Bring|Deal|321.36
P12394|Up|Together|300.5
P12395|Any|Really|307.6
P12396|We|Size|295.57
P12397|Scene|Sing|177.22
P12398|Serve|Film|423.53
P12399|Spring|Edge|310.59
P12400|Campaign|Dinner|407.8
P12401|His|Mean|354.46
P12402|Leader|Challenge|152.24
P12403|Whole|Say|309.17
P12404|Will|Hard|46.95
P12405|Buy|Understand|71.3
P12406|Black|Be|63.34
P12407|Watch|Read|156.16
P12408|From|Option|95.61
P12409|Beautiful|Partner|348.25
P12410|Share|So|257.86
P12411|Travel|Word|212.03
P12412|Stuff|Interest|73.24
P12413|Build|Plant|194.94
P12414|Red|Spend|96.95
P12415|Forward|Structure|319.57
P12416|Safe|Brother|348.25
P12417|Indicate|Some|324.4
P12418|Report|Company|499.95
P12419|Success|Truth|279.68
P12420|Finally|Market|247.37
P12421|Discover|Former|74.45
P12422|Energy|Involve|160.72
P12423|Cost|Watch|228.25
P12424|History|Understand|31.54
P12425|Yet|Draw|182.72
P12426|While|Since|9.74
P12427|Else|Church|72.58
P12428|Opportunity|Wall|408.53
P12429|Away|Response|482.1
P12430|System|Thought|255.19
P12431|City|Effect|250.01
P12432|Leave|News|343.92
P12433|Thus|Least|210.74
P12434|Certain|Sea|420.75
P12435|Imagine|Seat|246.91
P12436|Music|Walk|45.92
P12437|World|Politics|20.28
P12438|Couple|Note|381.72
P12439|Huge|Head|149.58
P12440|Attack|Blue|141.05
P12441|Sound|Instead|271.12
P12442|Include|Speech|88.26
P12443|Above|Bring|231.37
P12444|Maybe|Me|372.55
P12445|Strong|Value|384.13
P12446|Move|Produce|277.11
P12447|Appear|Attorney|61.04
P12448|Across|Local|61.53
P12449|Sense|Threat|388.68
P12450|Agree|What|412.52
P12451|Me|Common|186.6
P12452|Record|Box|412.19
P12453|Why|Hit|25.6
P12454|Radio|Three|360.9
P12455|Focus|Let|275.44
P12456|Space|Purpose|494.94
P12457|Wrong|Because|55.7
P12458|Tonight|Beyond|415.89
P12459|Yeah|Heart|376.92
P12460|Soldier|Hope|152.37
P12461|Sea|Man|499.66
P12462|Adult|Large|227.62
P12463|Claim|Put|177.55
P12464|Republican|Place|409.28
P12465|Prove|Type|222.34
P12466|Fall|Effect|497.01
P12467|If|Loss|388.94
P12468|Population|Thousand|122.29
P12469|Relate|Since|406.3
P12470|Consider|Author|296.02
P12471|Thought|Later|178.56
P12472|Ask|Threat|356.82
P12473|Evening|Executive|318.22
P12474|According|Kind|87.16
P12475|Occur|Level|73.92
P12476|Next|Site|107.28
P12477|Far|Hair|107.44
P12478|Rate|Southern|34.38
P12479|Newspaper|Summer|178.65
P12480|Likely|Range|144.14
P12481|Study|School|271.69
P12482|Discover|Seat|165.21
P12483|Voice|Power|353.51
P12484|Thought|Here|148.22
P12485|Answer|Institution|137.33
P12486|Its|Ok|429.72
P12487|Common|Throw|492.82
P12488|Program|Especially|341.25
P12489|Mrs|Environment|52.14
P12490|Say|Fill|481.57
P12491|Father|Interest|393.92
P12492|Beat|Just|459.79
P12493|Reduce|Million|496.28
P12494|Area|Fall|434.19
P12495|Feel|Data|67.81
P12496|Media|Race|433.71
P12497|Physical|Meet|128.59
P12498|Still|Happy|357.14
P12499|Loss|Final|415.1
P12500|Science|Or|381.93
P12501|Purpose|Cold|339.74
P12502|Mother|Board|247.28
P12503|Effort|Camera|290.83
P12504|Perform|Cultural|138.01
P12505|Along|Leg|210.04
P12506|Truth|Common|228.74
P12507|Chair|Score|318.65
P12508|Street|Third|440.66
P12509|Course|Manage|51.08
P12510|Field|Visit|260.23
P12511|Music|Such|142.72
P12512|During|Tell|468.49
P12513|Above|Health|187.69
P12514|Kind|Author|475.38
P12515|Game|Finally|167.01
P12516|Conference|Since|6.22
P12517|Attack|Network|388.2
P12518|Almost|Fill|367.7
P12519|Middle|Condition|366.81
P12520|Establish|Mrs|231.93
P12521|Less|Current|333.75
P12522|Recent|Ten|182.32
P12523|Half|Let|36.35
P12524|Treatment|End|269.54
P12525|Form|Hundred|112.83
P12526|Piece|Let|217.67
P12527|Foreign|Enter|109.87
P12528|Part|Degree|137.93
P12529|Home|Serious|415.03
P12530|Letter|Development|172.19
P12531|Free|Affect|291.08
P12532|Indicate|Blue|285.24
P12533|Market|Reveal|245.24
P12534|Company|Represent|175.15
P12535|Certainly|My|342.86
P12536|Seem|Mission|28.96
P12537|Now|Note|54.29
P12538|By|Ever|393.03
P12539|Edge|Tax|232.49
P12540|Third|Forget|66.5
P12541|Camera|Girl|429.54
P12542|Beyond|Big|223.44
P12543|Manager|Edge|5.33
P12544|Item|Pass|479.23
P12545|Think|Strategy|105.15
P12546|Or|Left|345.85
P12547|Us|Black|70.3
P12548|Enjoy|Describe|326.75
P12549|Help|Move|83.69
P12550|Walk|Side|466.7
P12551|A|Man|140.64
P12552|Get|Attention|329.02
P12553|Represent|Million|128.94
P12554|Near|Investment|189.06
P12555|Begin|Matter|452.38
P12556|Society|Matter|86.93
P12557|Language|Poor|201.19
P12558|Simply|Owner|156.23
P12559|Community|So|351.22
P12560|Natural|North|120.9
P12561|Likely|Several|329.47
P12562|Office|Until|353.33
P12563|Write|Police|5.54
P12564|Arm|Truth|241.02
P12565|Trouble|Pm|70.69
P12566|College|Site|116.96
P12567|Happen|Company|341.59
P12568|Choice|Task|9.6
P12569|Myself|Marriage|349.32
P12570|Poor|Others|409.47
P12571|Happy|Focus|494.14
P12572|Gas|Another|214.05
P12573|War|Join|70.43
P12574|Speak|Blood|40.06
P12575|Executive|Picture|194.62
P12576|Rise|Drive|366.73
P12577|Why|Ahead|55.7
P12578|Myself|Compare|160.11
P12579|Arm|Year|441.09
P12580|Sense|Dinner|72.88
P12581|According|West|387.86
P12582|It|Forget|377.81
P12583|Glass|Great|70.91
P12584|Someone|Ago|496.51
P12585|Reach|Relate|75.71
P12586|Garden|Which|267.6
P12587|Future|Town|9.19
P12588|Spring|Build|326.76
P12589|Defense|Author|222.85
P12590|Various|Throughout|362.6
P12591|Action|Win|315.9
P12592|Despite|Center|79.93
P12593|Once|Its|208.8
P12594|Mother|Yeah|344.85
P12595|Bad|Section|430.68
P12596|Performance|If|47.91
P12597|Respond|Shake|54.73
P12598|Scene|Level|377.46
P12599|Ball|What|296.84
P12600|Never|Top|195.1
P12601|Plant|Receive|481.81
P12602|Media|West|160.68
P12603|Eat|Detail|74.22
P12604|Option|Offer|142.1
P12605|Street|Safe|46.7
P12606|Technology|Hair|278.93
P12607|Identify|Music|302.0
P12608|Recognize|Several|305.76
P12609|Of|Help|390.59
P12610|Member|Watch|346.79
P12611|Business|Shoulder|424.71
P12612|Everything|Plant|330.91
P12613|Finally|Well|154.32
P12614|Important|During|261.29
P12615|First|Car|257.21
P12616|Finish|Attorney|375.18
P12617|Quality|Appear|151.29
P12618|War|Nearly|32.01
P12619|Police|Assume|449.47
P12620|Institution|Popular|477.56
P12621|Include|Point|249.97
P12622|List|Next|60.81
P12623|Look|Exactly|252.29
P12624|Visit|Today|299.0
P12625|Through|Unit|266.5
P12626|Ability|Share|488.96
P12627|Issue|Eat|493.51
P12628|Office|Nation|467.29
P12629|On|Early|70.33
P12630|Mention|Course|431.1
P12631|Fill|National|286.35
P12632|Military|Explain|185.88
P12633|Hundred|Successful|343.06
P12634|Condition|Owner|382.55
P12635|Owner|Special|477.45
P12636|Sing|Prove|386.33
P12637|Guess|Perhaps|13.26
P12638|Performance|Next|38.43
P12639|Against|True|134.78
P12640|Smile|Total|24.71
P12641|Stop|Second|34.93
P12642|Mother|Face|395.7
P12643|Lose|Degree|255.77
P12644|Build|Mention|316.14
P12645|Involve|Industry|253.02
P12646|Together|Former|210.64
P12647|Together|Far|352.4
P12648|Vote|Move|45.8
P12649|Option|Relate|270.6
P12650|Party|Price|309.94
P12651|Choice|Image|142.35
P12652|Fire|Speech|158.4
P12653|Together|General|258.1
P12654|Ball|Total|105.58
P12655|Tree|General|404.99
P12656|Glass|Market|270.51
P12657|Enter|Push|198.41
P12658|Anything|Cover|318.98
P12659|Start|Development|418.09
P12660|Nothing|Sense|342.12
P12661|Economy|Draw|37.73
P12662|Base|Possible|350.84
P12663|Push|Whom|366.33
P12664|You|Rest|424.0
P12665|Significant|Color|33.66
P12666|Unit|Little|47.68
P12667|Second|Exist|220.07
P12668|West|Off|229.42
P12669|If|Woman|306.37
P12670|Get|Sing|158.1
P12671|Anyone|Time|372.14
P12672|Design|Involve|371.63
P12673|Half|Seek|64.12
P12674|Play|Interview|355.41
P12675|Middle|By|352.24
P12676|Out|Dog|86.1
P12677|Employee|Reason|476.74
P12678|Officer|Budget|263.89
P12679|Marriage|Nice|392.58
P12680|List|Set|361.78
P12681|Challenge|Machine|87.65
P12682|Speech|Bring|67.83
P12683|Fact|Compare|391.66
P12684|Factor|Leg|138.04
P12685|Similar|Play|443.78
P12686|Last|On|386.86
P12687|Respond|Easy|19.53
P12688|Break|Tend|404.52
P12689|Beautiful|Truth|139.63
P12690|Take|Like|36.62
P12691|Life|Language|357.6
P12692|Population|Personal|290.44
P12693|Issue|Media|43.15
P12694|Direction|Responsibility|230.32
P12695|Go|Outside|183.26
P12696|Her|If|252.31
P12697|Long|Democratic|285.61
P12698|Condition|Almost|187.01
P12699|Base|Participant|131.28
P12700|Drive|Various|55.94
P12701|Marriage|Share|289.09
P12702|Name|Civil|362.78
P12703|Series|Dark|118.06
P12704|Figure|Else|256.87
P12705|Those|Away|26.8
P12706|Bar|Yet|432.15
P12707|Television|Customer|126.05
P12708|Population|Practice|238.52
P12709|Financial|Sister|194.57
P12710|As|Send|79.29
P12711|I|Return|465.92
P12712|Degree|Current|429.46
P12713|Star|Answer|278.67
P12714|Him|Decade|457.4
P12715|No|To|371.63
P12716|Loss|Everyone|212.59
P12717|Run|Magazine|164.29
P12718|Main|Full|211.05
P12719|Establish|Six|361.54
P12720|Year|Not|139.27
P12721|Court|Share|43.55
P12722|Center|Certainly|189.54
P12723|Source|Two|253.51
P12724|Financial|General|451.46
P12725|Step|Type|93.78
P12726|Small|Goal|403.15
P12727|Second|Could|490.8
P12728|Sometimes|Hand|477.27
P12729|Go|Best|39.12
P12730|Down|Daughter|235.22
P12731|Art|System|144.74
P12732|Use|Daughter|423.2
P12733|Network|Step|167.01
P12734|Pull|Body|278.78
P12735|Onto|Court|8.94
P12736|Throw|Rest|104.33
P12737|Director|Mr|284.08
P12738|Teach|Simple|155.44
P12739|Couple|Movement|313.25
P12740|Enough|Car|234.64
P12741|Seem|Its|297.89
P12742|It|Special|249.21
P12743|Hit|Cut|387.44
P12744|Service|Dinner|101.73
P12745|According|Game|450.72
P12746|Two|Tend|381.44
P12747|Direction|Guy|126.34
P12748|Scientist|Walk|8.16
P12749|Sure|Bed|207.97
P12750|White|Performance|120.33
P12751|Meeting|Of|176.48
P12752|Scene|A|420.59
P12753|Fine|Audience|439.21
P12754|Sign|War|475.74
P12755|Young|Pretty|5.72
P12756|Buy|National|330.37
P12757|Health|Up|425.26
P12758|Poor|World|364.97
P12759|Culture|Door|56.45
P12760|Small|Fact|267.26
P12761|Establish|Budget|122.89
P12762|Amount|Summer|248.55
P12763|Area|Together|34.65
P12764|Doctor|Tax|498.49
P12765|Mr|When|357.27
P12766|According|Garden|51.05
P12767|Strong|Season|461.03
P12768|Billion|Shoulder|449.16
P12769|Such|Live|262.28
P12770|Many|Recently|351.92
P12771|World|Find|189.38
P12772|Wrong|May|487.4
P12773|Quickly|Account|47.03
P12774|Tend|Couple|52.31
